Vendor Name,General Ledger Number,PO Number,RGA #,PO Class,PO Date,PO Composer,Line No ,Item Number,Item Description,Vendor Catalog Number,"Manufacturer 
Catalog Number",Status,Delivery Date,Self Assessed,Requisition Number,GPO Ind,Commodity Code,Received Qty,Open Qty,Order Qty,UM,Order Price,Extended Amount,Tax,Extended Amount with Tax
OWENS & MINOR,007450263225,K232598,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,13,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,6/7/2018  12:00:00 AM,,UH06N0000009338,,27,24,0,24,EA,$11.83 ,$283.92 ,0,$283.92 
OWENS & MINOR,007450263225,K232598,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,24,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/7/2018  12:00:00 AM,,UH06N0000009338,,27,9,0,9,TB,$3.9535 ,$35.5815 ,0,$35.5815 
OWENS & MINOR,007451063225,K232599,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,15,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,6/7/2018  12:00:00 AM,,UH07N0000009318,,27,24,0,24,EA,$11.83 ,$283.92 ,0,$283.92 
OWENS & MINOR,007451063225,K232600,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/7/2018  12:00:00 AM,,UH07N0000009318,,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007462263225,K232601,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,19,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/7/2018  12:00:00 AM,,UH09N0000009340,,27,9,0,9,TB,$3.9535 ,$35.5815 ,0,$35.5815 
OWENS & MINOR,007458463225,K232604,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,26,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/7/2018  12:00:00 AM,,UHMIC0000009331,,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007458463225,K232604,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,9,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,6/7/2018  12:00:00 AM,,UHMIC0000009331,,27,19,0,19,EA,$11.83 ,$224.77 ,0,$224.77 
OWENS & MINOR,007458063225,K232606,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,27,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,6/7/2018  12:00:00 AM,,UHSIC0000009336,,27,9,0,9,EA,$11.83 ,$106.47 ,0,$106.47 
OWENS & MINOR,007452263225,K232609,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,15,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,358333135T,33135T,Complete,6/7/2018  12:00:00 AM,,UH08S0000009341,Y,27,15,0,15,EA,$3.2896 ,$49.3440 ,0,$49.3440 
OWENS & MINOR,007452263225,K232609,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:45: PM,PMM AutoPO processing login,25,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/7/2018  12:00:00 AM,,UH08S0000009341,,27,7,0,7,TB,$3.9535 ,$27.6745 ,0,$27.6745 
OWENS & MINOR,002109563225,K232616,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  2:48: PM,Jose Wilmer Mota,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/5/2018  12:00:00 AM,,MSSS0052509,Y,27,1,0,1,CS,$47.44 ,$47.44 ,0,$47.44 
OWENS & MINOR,007452063225,K232635,,INVENTORY - STORES, 06/04/2018  3:02: PM,Julia Vallejo,8,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,358333135T,33135T,Complete,6/7/2018  3:02:10 PM,,UH08N0000009343,Y,27,15,0,15,EA,$3.2896 ,$49.3440 ,0,$49.3440 
OWENS & MINOR,006225563225,K232642,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  3:10: PM,Sandra Veiga,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/7/2018  3:10:04 PM,,L1PAC0000009346,Y,27,3,0,3,CS,$47.4420 ,$142.3260 ,0,$142.3260 
OWENS & MINOR,007457263225,K232643,,MEDICAL/SURGICAL SUPPLIES, 06/04/2018  3:10: PM,Jose Wilmer Mota,22,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/7/2018  3:10:13 PM,,UHPHS0000009347,,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,002401063225,K232738,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  10:43: AM,Loida Loretta Cooper,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  10:43:59 AM,,446175,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,007301063321,K232745,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  10:45: AM,PMM AutoPO processing login,1,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,6/8/2018  12:00:00 AM,,MSSS0052783,,27,1,0,1,BX,$359.80 ,$359.80 ,0,$359.80 
OWENS & MINOR,007401563225,K232749,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  10:45: AM,PMM AutoPO processing login,21,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,6/8/2018  12:00:00 AM,,UHERD0000009354,,02,10,0,10,PR,$1.5420 ,$15.42 ,0,$15.42 
OWENS & MINOR,007458263225,K232750,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  10:45: AM,PMM AutoPO processing login,17,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  12:00:00 AM,,UHNIC0000009348,,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007457063225,K232752,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  10:45: AM,PMM AutoPO processing login,12,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  12:00:00 AM,,UHPHN0000009345,,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007905063225,K232753,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  10:45: AM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  12:00:00 AM,,0UHMM0000009353,,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,007462263225,K232762,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  11:00: AM,Hazel E. Townsend,6,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/6/2018  12:00:00 AM,,UH10N0000009356,,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,001401063321,K232767,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  11:26: AM,Zonnie O. Brown,1,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,6/6/2018  12:00:00 AM,,BPAMB0000009366,,27,1,0,1,BX,$78.6425 ,$78.6425 ,0,$78.6425 
OWENS & MINOR,002401063225,K232768,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  11:27: AM,Zonnie O. Brown,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/6/2018  12:00:00 AM,,446176,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,007701063225,K232775,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  11:40: AM,Jessica Gorecki,18,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  11:40:32 AM,,,,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,002401063225,K232781,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  11:49: AM,Zonnie O. Brown,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  11:49:27 AM,,446214,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,007401063225,K232795,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  12:00: PM,Zonnie O. Brown,13,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/6/2018  12:00:00 AM,,MSSS0052749,,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,007401063225,K232795,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  12:00: PM,Zonnie O. Brown,20,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,6/6/2018  12:00:00 AM,,MSSS0052749,,02,1,0,1,CS,$308.40 ,$308.40 ,0,$308.40 
OWENS & MINOR,002401063225,K232808,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  12:06: PM,Janet Caliendo,3,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  12:06:12 PM,,446184,,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,002158563321,K232843,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  12:57: PM,Hazel E. Townsend,5,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,6/8/2018  12:57:47 PM,,MSSS0052819,,27,200,0,200,EA,$1.5728 ,$314.56 ,0,$314.56 
OWENS & MINOR,007401563225,K232847,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  1:25: PM,Janet Caliendo,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  1:25:15 PM,,MSSS0052735,,27,10,0,10,CS,$47.4422 ,$474.4220 ,0,$474.4220 
OWENS & MINOR,006227563225,K232886,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  2:26: PM,Jessica Gorecki,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  2:26:05 PM,,MSSS0052718,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,001205063225,K232909,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  2:35: PM,Sandra Veiga,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  2:35:17 PM,,MSSS0052726,,27,10,0,10,TB,$3.9535 ,$39.5350 ,0,$39.5350 
OWENS & MINOR,007452063225,K232917,,INVENTORY - STORES, 06/05/2018  2:42: PM,Julia Vallejo,15,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  2:42:20 PM,,UH08N0000009377,,27,1,0,1,TB,$3.9535 ,$3.9535 ,0,$3.9535 
OWENS & MINOR,007452063225,K232917,,INVENTORY - STORES, 06/05/2018  2:42: PM,Julia Vallejo,5,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,358333135T,33135T,Complete,6/8/2018  2:42:20 PM,,UH08N0000009377,Y,27,10,0,10,EA,$3.2896 ,$32.8960 ,0,$32.8960 
OWENS & MINOR,007452063225,K232920,,INVENTORY - STORES, 06/05/2018  2:43: PM,Julia Vallejo,6,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,6/8/2018  2:43:48 PM,,UH08N0000009377,,27,5,0,5,EA,$11.83 ,$59.15 ,0,$59.15 
OWENS & MINOR,007701663225,K232924,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  2:45: PM,PMM AutoPO processing login,2,30614,APPLICATOR  CHLORAPREP 10.5 ML 2%,0723260715,260715,Complete,6/8/2018  12:00:00 AM,,MSSS0052707,Y,27,1,0,1,BX,$82.61 ,$82.61 ,0,$82.61 
OWENS & MINOR,007701663225,K232924,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  2:45: PM,PMM AutoPO processing login,21,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  12:00:00 AM,,MSSS0052707,,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,007459263225,K232925,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  2:45: PM,PMM AutoPO processing login,18,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  12:00:00 AM,,UH07V0000009372,,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007458463225,K232927,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  2:45: PM,PMM AutoPO processing login,14,30614,APPLICATOR  CHLORAPREP 10.5 ML 2%,0723260715,260715,Complete,6/8/2018  12:00:00 AM,,UHMIC0000009371,Y,27,10,0,10,EA,$3.3044 ,$33.0440 ,0,$33.0440 
OWENS & MINOR,007458063321,K232928,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  2:45: PM,PMM AutoPO processing login,1,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,6/8/2018  12:00:00 AM,,UHSIC0000009374,,27,50,0,50,EA,$1.7990 ,$89.95 ,0,$89.95 
OWENS & MINOR,002159163321,K232982,,MEDICAL/SURGICAL SUPPLIES, 06/05/2018  4:32: PM,Hazel E. Townsend,1,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,6/8/2018  4:32:25 PM,,MSSS0052884,,27,50,0,50,EA,$1.5729 ,$78.6450 ,0,$78.6450 
OWENS & MINOR,007160063225,K232993,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  9:10: AM,Janet Caliendo,31,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  9:10:41 AM,,06062018,,27,15,0,15,TB,$3.9535 ,$59.3025 ,0,$59.3025 
OWENS & MINOR,007160063225,K232993,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  9:10: AM,Janet Caliendo,33,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,358333135T,33135T,Complete,6/9/2018  9:10:41 AM,,06062018,Y,27,1,0,1,CS,$822.40 ,$822.40 ,0,$822.40 
OWENS & MINOR,002502763225,K232994,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  9:12: AM,Loida Loretta Cooper,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  12:00:00 AM,,MSSS0052854,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,007461263225,K233021,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  10:30: AM,PMM AutoPO processing login,9,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  12:00:00 AM,,UH10S0000009388,,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,001304063225,K233043,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  11:18: AM,Zonnie O. Brown,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/7/2018  12:00:00 AM,,BPSUR0000009396,Y,27,1,0,1,CS,$47.4420 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,002401063225,K233057,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  11:20: AM,Janet Caliendo,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  11:20:59 AM,,446470,,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,002401063225,K233058,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  11:21: AM,Janet Caliendo,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  11:21:27 AM,,446468,,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,002401063225,K233061,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  11:28: AM,Janet Caliendo,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  11:28:12 AM,,446460,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,002110063225,K233078,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  11:54: AM,Lisa Cunningham,3,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  12:00:00 AM,,MSSS0052559,Y,27,2,0,2,CS,$47.44 ,$94.88 ,0,$94.88 
OWENS & MINOR,006223263225,K233100,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  1:21: PM,Jessica Gorecki,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  1:21:55 PM,,MSSS0052947,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,006222063225,K233101,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  1:30: PM,PMM AutoPO processing login,3,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  12:00:00 AM,,L4CTU0000009420,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,002401063225,K233140,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  2:27: PM,Janet Caliendo,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  2:27:53 PM,,446512,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,002999713025,K233145,,INVENTORY - STORES, 06/06/2018  2:28: PM,Janet Caliendo,40,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,358333135T,33135T,Complete,6/9/2018  2:28:37 PM,,446554,,27,1,0,1,CS,$822.40 ,$822.40 ,0,$822.40 
OWENS & MINOR,002999713025,K233147,,INVENTORY - STORES, 06/06/2018  2:28: PM,Janet Caliendo,1,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,6/9/2018  2:28:57 PM,,446554,,27,2,0,2,BX,$78.6425 ,$157.2850 ,0,$157.2850 
OWENS & MINOR,007451063225,K233172,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  2:45: PM,PMM AutoPO processing login,20,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  12:00:00 AM,,UH07N0000009394,,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007455063225,K233175,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  2:45: PM,PMM AutoPO processing login,17,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  12:00:00 AM,,UH11N0000009415,,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007457063225,K233179,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  2:45: PM,PMM AutoPO processing login,31,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  12:00:00 AM,,UHPHN0000009414,,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007457263225,K233180,,MEDICAL/SURGICAL SUPPLIES, 06/06/2018  2:45: PM,PMM AutoPO processing login,27,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/9/2018  12:00:00 AM,,UHPHS0000009417,,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007452263225,K233248,,INVENTORY - STORES, 06/06/2018  6:00: PM,Julia Vallejo,9,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,358333135T,33135T,Complete,6/9/2018  6:00:51 PM,,UH08S0000009427,Y,27,10,0,10,EA,$3.2896 ,$32.8960 ,0,$32.8960 
OWENS & MINOR,007160063225,K233272,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  9:05: AM,Janet Caliendo,23,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/10/2018  9:05:56 AM,,06072018,,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007160063225,K233272,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  9:05: AM,Janet Caliendo,25,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,358333135T,33135T,Complete,6/10/2018  9:05:56 AM,,06072018,Y,27,1,0,1,CS,$822.40 ,$822.40 ,0,$822.40 
OWENS & MINOR,007401563225,K233277,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  9:23: AM,Janet Caliendo,18,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,6/10/2018  9:23:42 AM,,UHERD0000009432,,02,10,0,10,PR,$1.5420 ,$15.42 ,0,$15.42 
OWENS & MINOR,007450263225,K233318,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  10:45: AM,PMM AutoPO processing login,36,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/10/2018  12:00:00 AM,,UH06N0000009429,,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007455063225,K233320,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  10:45: AM,PMM AutoPO processing login,33,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/10/2018  12:00:00 AM,,UH11N0000009434,,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,007208063225,K233322,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  10:45: AM,PMM AutoPO processing login,3,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/10/2018  12:00:00 AM,,MSSS0053014,,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,007462263225,K233347,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  11:39: AM,Hazel E. Townsend,11,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,6/8/2018  12:00:00 AM,,UH10N0000009440,,27,16,0,16,EA,$11.83 ,$189.28 ,0,$189.28 
OWENS & MINOR,001701063225,K233351,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  11:58: AM,Zonnie O. Brown,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/8/2018  12:00:00 AM,,BPAMB0000009457,Y,27,1,0,1,CS,$47.4420 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,007451263225,K233361,,INVENTORY - STORES, 06/07/2018  12:27: PM,Julia Vallejo,9,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/10/2018  12:27:29 PM,,UH07S0000009462,,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007455263225,K233364,,INVENTORY - STORES, 06/07/2018  12:32: PM,Julia Vallejo,15,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/10/2018  12:32:38 PM,,UH11S0000009460,,27,7,0,7,TB,$3.9535 ,$27.6745 ,0,$27.6745 
OWENS & MINOR,007456263225,K233369,,INVENTORY - STORES, 06/07/2018  12:35: PM,Julia Vallejo,16,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/10/2018  12:35:56 PM,,UH09N0000009438,,27,7,0,7,TB,$3.9535 ,$27.6745 ,0,$27.6745 
OWENS & MINOR,002401063225,K233397,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  12:55: PM,Janet Caliendo,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/10/2018  12:55:39 PM,,446741,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,006225563225,K233427,,MEDICAL/SURGICAL SUPPLIES, 06/07/2018  2:10: PM,Jessica Gorecki,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,6/10/2018  2:10:24 PM,,MSSS0053094,Y,27,3,0,3,CS,$47.4422 ,$142.3266 ,0,$142.3266 
